case_id,random_seed,speed_kmh,split,case_kind,pair_group,defects_json
v2n079_seed51584471_v215_ballast,51584471,215,train,ballast,v2_seed51584471,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 169.2, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7675, ""damping_factor_eta_c"": 1.0}]"
v2n079_seed51584471_v215_subgrade,51584471,215,train,subgrade,v2_seed51584471,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 225.6, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1379, ""damping_factor_eta_c"": 1.0}]"
v2n079_seed51584471_v215_coupled_fastener_ballast_overlap,51584471,215,train,coupled_fastener_ballast_overlap,v2_seed51584471,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 198.0, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 198.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3598, ""damping_factor_eta_c"": 1.0}]"
v2n079_seed51584471_v215_coupled_fastener_sleeper_void_partial_overlap,51584471,215,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed51584471,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 219.6, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 220.2, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.424}]"
v2n079_seed51584471_v250_baseline,51584471,250,train,baseline,v2_seed51584471,[]
v2n079_seed51584471_v250_ballast,51584471,250,train,ballast,v2_seed51584471,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 169.2, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7675, ""damping_factor_eta_c"": 1.0}]"
v2n079_seed51584471_v250_coupled_fastener_ballast_overlap,51584471,250,train,coupled_fastener_ballast_overlap,v2_seed51584471,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 198.0, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 198.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3598, ""damping_factor_eta_c"": 1.0}]"
v2n080_seed80902839_v250_baseline,80902839,250,test,baseline,v2_seed80902839,[]
v2n080_seed80902839_v250_fastener,80902839,250,test,fastener,v2_seed80902839,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 280.8, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
v2n080_seed80902839_v250_sleeper_void,80902839,250,test,sleeper_void,v2_seed80902839,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 190.2, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.239}]"
v2n080_seed80902839_v250_ballast,80902839,250,test,ballast,v2_seed80902839,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 190.2, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1106, ""damping_factor_eta_c"": 1.0}]"
v2n080_seed80902839_v250_subgrade,80902839,250,test,subgrade,v2_seed80902839,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 182.4, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.5247, ""damping_factor_eta_c"": 1.0}]"
v2n080_seed80902839_v250_coupled_fastener_subgrade_partial_overlap,80902839,250,test,coupled_fastener_subgrade_partial_overlap,v2_seed80902839,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 193.8, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 196.2, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.938, ""damping_factor_eta_c"": 1.0}]"
v2n080_seed80902839_v250_coupled_ballast_sleeper_void_separate,80902839,250,test,coupled_ballast_sleeper_void_separate,v2_seed80902839,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 199.2, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.3974, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 259.2, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.694}]"
v2n080_seed80902839_v200_baseline,80902839,200,test,baseline,v2_seed80902839,[]
v2n080_seed80902839_v200_subgrade,80902839,200,test,subgrade,v2_seed80902839,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 182.4, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.5247, ""damping_factor_eta_c"": 1.0}]"
v2n080_seed80902839_v200_coupled_fastener_subgrade_partial_overlap,80902839,200,test,coupled_fastener_subgrade_partial_overlap,v2_seed80902839,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 193.8, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 196.2, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.938, ""damping_factor_eta_c"": 1.0}]"
v2n081_seed61307335_v160_baseline,61307335,160,train,baseline,v2_seed61307335,[]
v2n081_seed61307335_v160_fastener,61307335,160,train,fastener,v2_seed61307335,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 174.0, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
v2n081_seed61307335_v160_sleeper_void,61307335,160,train,sleeper_void,v2_seed61307335,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 159.0, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.722}]"
v2n081_seed61307335_v160_ballast,61307335,160,train,ballast,v2_seed61307335,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 283.2, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.8623, ""damping_factor_eta_c"": 1.0}]"
v2n081_seed61307335_v160_subgrade,61307335,160,train,subgrade,v2_seed61307335,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 245.4, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.1922, ""damping_factor_eta_c"": 1.0}]"
v2n081_seed61307335_v160_coupled_ballast_subgrade_separate,61307335,160,train,coupled_ballast_subgrade_separate,v2_seed61307335,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 208.8, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.5795, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 268.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.192, ""damping_factor_eta_c"": 1.0}]"
v2n081_seed61307335_v160_coupled_subgrade_sleeper_void_overlap,61307335,160,train,coupled_subgrade_sleeper_void_overlap,v2_seed61307335,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 219.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2609, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 219.0, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.255}]"
v2n081_seed61307335_v200_baseline,61307335,200,train,baseline,v2_seed61307335,[]
v2n081_seed61307335_v200_fastener,61307335,200,train,fastener,v2_seed61307335,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 174.0, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
v2n081_seed61307335_v200_coupled_ballast_subgrade_separate,61307335,200,train,coupled_ballast_subgrade_separate,v2_seed61307335,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 208.8, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.5795, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 268.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.192, ""damping_factor_eta_c"": 1.0}]"
v2n082_seed49189405_v200_baseline,49189405,200,train,baseline,v2_seed49189405,[]
v2n082_seed49189405_v200_fastener,49189405,200,train,fastener,v2_seed49189405,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 235.8, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
v2n082_seed49189405_v200_sleeper_void,49189405,200,train,sleeper_void,v2_seed49189405,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 270.0, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.448}]"
v2n082_seed49189405_v200_ballast,49189405,200,train,ballast,v2_seed49189405,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 202.2, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.2649, ""damping_factor_eta_c"": 1.0}]"
v2n082_seed49189405_v200_subgrade,49189405,200,train,subgrade,v2_seed49189405,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 253.8, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1391, ""damping_factor_eta_c"": 1.0}]"
v2n082_seed49189405_v200_coupled_fastener_ballast_overlap,49189405,200,train,coupled_fastener_ballast_overlap,v2_seed49189405,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 225.0, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 225.0, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.5017, ""damping_factor_eta_c"": 1.0}]"
v2n082_seed49189405_v200_coupled_fastener_sleeper_void_partial_overlap,49189405,200,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed49189405,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 227.4, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 228.0, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.559}]"
v2n082_seed49189405_v250_baseline,49189405,250,train,baseline,v2_seed49189405,[]
v2n082_seed49189405_v250_sleeper_void,49189405,250,train,sleeper_void,v2_seed49189405,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 270.0, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.448}]"
v2n082_seed49189405_v250_coupled_fastener_ballast_overlap,49189405,250,train,coupled_fastener_ballast_overlap,v2_seed49189405,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 225.0, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 225.0, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.5017, ""damping_factor_eta_c"": 1.0}]"
v2n083_seed36059312_v215_baseline,36059312,215,test,baseline,v2_seed36059312,[]
v2n083_seed36059312_v215_fastener,36059312,215,test,fastener,v2_seed36059312,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 294.6, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}]"
v2n083_seed36059312_v215_sleeper_void,36059312,215,test,sleeper_void,v2_seed36059312,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 165.0, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.432}]"
v2n083_seed36059312_v215_ballast,36059312,215,test,ballast,v2_seed36059312,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 244.8, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2775, ""damping_factor_eta_c"": 1.0}]"
v2n083_seed36059312_v215_subgrade,36059312,215,test,subgrade,v2_seed36059312,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 156.0, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5117, ""damping_factor_eta_c"": 1.0}]"
v2n083_seed36059312_v215_coupled_fastener_subgrade_partial_overlap,36059312,215,test,coupled_fastener_subgrade_partial_overlap,v2_seed36059312,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 234.0, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 234.6, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.3347, ""damping_factor_eta_c"": 1.0}]"
v2n083_seed36059312_v215_coupled_ballast_sleeper_void_separate,36059312,215,test,coupled_ballast_sleeper_void_separate,v2_seed36059312,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 200.4, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8288, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 224.4, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.04}]"
v2n083_seed36059312_v250_baseline,36059312,250,test,baseline,v2_seed36059312,[]
v2n083_seed36059312_v250_ballast,36059312,250,test,ballast,v2_seed36059312,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 244.8, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2775, ""damping_factor_eta_c"": 1.0}]"
v2n083_seed36059312_v250_coupled_fastener_subgrade_partial_overlap,36059312,250,test,coupled_fastener_subgrade_partial_overlap,v2_seed36059312,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 234.0, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 234.6, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.3347, ""damping_factor_eta_c"": 1.0}]"
v2n084_seed26686899_v250_baseline,26686899,250,val,baseline,v2_seed26686899,[]
v2n084_seed26686899_v250_fastener,26686899,250,val,fastener,v2_seed26686899,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 299.4, ""count"": 20, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.9, ""damping_factor_eta_c"": 1.0}]"
v2n084_seed26686899_v250_sleeper_void,26686899,250,val,sleeper_void,v2_seed26686899,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 168.6, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.241}]"
v2n084_seed26686899_v250_ballast,26686899,250,val,ballast,v2_seed26686899,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 193.8, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.384, ""damping_factor_eta_c"": 1.0}]"
v2n084_seed26686899_v250_subgrade,26686899,250,val,subgrade,v2_seed26686899,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 280.2, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8176, ""damping_factor_eta_c"": 1.0}]"
v2n084_seed26686899_v250_coupled_ballast_subgrade_separate,26686899,250,val,coupled_ballast_subgrade_separate,v2_seed26686899,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 229.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7336, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 289.8, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1116, ""damping_factor_eta_c"": 1.0}]"
v2n084_seed26686899_v250_coupled_subgrade_sleeper_void_overlap,26686899,250,val,coupled_subgrade_sleeper_void_overlap,v2_seed26686899,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 222.6, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1912, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 222.6, ""count"": 1, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.017}]"
v2n084_seed26686899_v200_baseline,26686899,200,val,baseline,v2_seed26686899,[]
v2n084_seed26686899_v200_subgrade,26686899,200,val,subgrade,v2_seed26686899,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 280.2, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8176, ""damping_factor_eta_c"": 1.0}]"
v2n084_seed26686899_v200_coupled_ballast_subgrade_separate,26686899,200,val,coupled_ballast_subgrade_separate,v2_seed26686899,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 229.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7336, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 289.8, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1116, ""damping_factor_eta_c"": 1.0}]"
